N,P,K,temperature,humidity,ph,rainfall,label
104,52,44,18.367286527614805,86.94696142847822,5.742210065011421,92.49700942167448,potato
86,51,48,15.89097049959189,80.38021773269222,6.271913300956036,113.0980504967199,potato
98,42,51,16.232760960799457,86.11952891434956,5.977554133206564,71.45621954150728,potato
83,57,56,17.643212124238804,86.6082632716852,6.030788291603685,86.52120427713696,potato
83,40,55,15.010118680558152,81.89903247697305,5.792247387835503,60.88422985310269,potato
96,46,50,15.688359103791036,83.14031864940588,5.897974745692456,87.83163630355214,potato
88,58,41,18.198316895058746,81.64961828720395,5.614786009336556,81.57820419642186,potato
101,42,60,15.526559253308315,86.99702757026454,5.851550502215623,71.64185834518405,potato
82,42,54,19.674489812724687,85.20379791476306,5.781306102037468,101.522875712013,potato
102,55,54,15.644032962827142,80.42091949819405,6.374522890285792,77.46674368574837,potato
111,42,54,19.419840818949744,84.99839780736932,6.171495998222245,107.1535116366181,potato
107,50,54,18.333082734132454,88.59313545496774,5.767960176994843,73.96181108193082,potato
96,60,53,15.529210770946646,87.17466466640228,6.141143119593272,87.05838252409292,potato
90,44,40,17.10750564997641,83.2118192203586,5.626507850406711,101.3033112973812,potato
90,48,55,19.307354472171912,82.03304672268814,6.344005608764863,79.42542404534447,potato
92,46,60,16.876089514882906,89.75743000411737,5.748940574911478,94.1207912763514,potato
119,47,52,16.431660635512255,89.93972278280494,5.7534920087142165,89.57509369586052,potato
111,43,53,17.721517243067282,81.02942643341825,5.805742563489913,72.851682563597,potato
111,54,44,15.040403583535062,81.9508534190601,6.302078331025096,61.38851058654807,potato
99,44,57,15.275584852128134,83.66175858238734,5.820087689721628,71.62553081684042,potato
104,50,50,18.2065702308065,86.17157925706242,6.3034075215015815,111.98722620231727,potato
94,55,43,16.571491280311644,80.15432039286011,6.475136257501701,106.78554544741084,potato
108,46,48,19.09539945673768,81.02428989392742,5.644433469298483,89.32249174109316,potato
90,54,50,16.704628319621186,81.98688866335975,5.973872767503489,102.72048681368727,potato
95,54,53,18.01048844779084,84.20604807032578,6.483636198222902,68.73245598177566,potato
98,43,45,18.57907632512666,86.85392218856181,5.8100039274696895,96.98256056742548,potato
118,41,55,17.7006999091756,84.43587425419003,5.539071696549767,89.16205631483905,potato
105,57,55,18.910058566172243,88.16700100539025,5.909120303865596,88.13566108485878,potato
84,45,60,15.66178338848859,89.47284004224554,5.977136323980877,97.75474338547188,potato
88,42,42,16.692600077207786,87.55246981790377,6.10863138710691,75.24595737951744,potato
88,43,52,17.702199935709324,88.41312020850393,5.678511260483163,68.01248931020619,potato
91,41,42,18.73227169866452,85.00227780766448,6.232814145225637,60.077093348898686,potato
96,54,45,15.259663556397175,81.77747529847382,6.1854790717397,93.3548265819582,potato
106,60,59,18.143745947356965,86.17267392704578,5.600447388013115,78.37993067595247,potato
115,54,59,15.677996066228394,86.82011599358245,6.161824012988863,85.95770819527239,potato
86,43,51,19.031238433051943,87.7360572329349,5.691996731694845,64.28688704595288,potato
118,49,44,16.493534525302223,82.93680481632519,5.692801301460425,79.7091609143078,potato
96,59,44,15.734401765412697,87.22015595357894,5.859070196554503,75.14220737998714,potato
110,60,55,16.619085133420725,88.09682035539497,6.019058234354772,77.30275005894039,potato
93,40,45,15.595090177524195,83.36432282054653,5.59853629512614,99.99718643865052,potato
83,57,40,19.120707845889797,85.68979487116141,6.304213462573606,63.831663370892805,potato
107,43,51,15.009014751305386,82.54771919361754,6.311150290002617,81.21847115118243,potato
90,53,57,19.31375287976607,83.82918834249587,5.663360159982793,111.64013558307154,potato
116,48,50,16.454769251841924,83.33103066856151,5.971599335750028,98.64579016076458,potato
96,59,54,17.60585123443981,87.94579345354867,6.489289568712628,115.24519372798592,potato
113,47,53,15.051790865911531,83.72822439047215,5.779972664658613,61.19159254521553,potato
113,50,43,16.753669743604153,88.42596471022557,6.478347869748758,60.00195074261689,potato
112,59,52,16.274575094040543,87.58148661591976,5.8064646053318025,68.00896670880361,potato
85,60,41,18.13119038086884,80.7704550119523,5.743085398932525,99.23326936343229,potato
100,57,50,19.78867049965194,87.89369542632444,6.238440099059655,95.4805933344228,potato
89,52,50,16.523224552459755,80.96021090318685,6.278140848216316,84.9127151490091,potato
94,55,44,18.47651971337613,82.034925659746,5.99823376911381,96.97282804646538,potato
100,47,41,18.453976181637195,86.10974725245651,5.904653892505549,76.05432148015103,potato
111,51,58,16.806244022740017,87.02192604600049,6.163956616535795,105.5801959804588,potato
113,45,43,16.032713370367418,85.12806233800231,5.837181426967133,90.24139143085928,potato
119,43,56,19.27410162383121,84.16811098131369,5.5064170566826665,116.26557175741492,potato
93,59,54,18.07019569450705,88.88275296396537,6.316969597182327,72.92263615874587,potato
112,47,49,17.672146709860296,86.86349833064789,6.390548356126425,109.65643964566716,potato
107,47,40,15.543255896346537,86.13375899269062,6.084062366897866,86.70944747625339,potato
119,57,46,19.998914867602235,87.48190898968161,6.4026676183061175,76.66044452951488,potato
114,49,41,18.244236336877613,85.43547958945341,6.491050519401012,74.93726444687425,potato
116,51,40,15.95252513281417,87.50697388569374,6.348430994801938,92.5653833843257,potato
110,43,50,15.284069353854054,87.79409253378485,5.7937464894705135,61.38634654784167,potato
113,56,41,18.35662715513581,85.78728145682408,6.194014738525413,67.1385002137114,potato
118,53,53,15.908983206876457,83.18331018003424,6.43672712136865,79.0233520673163,potato
118,42,55,17.377259321470845,83.07207481963991,6.43782980487297,94.40895450106136,potato
84,42,48,19.72309028151272,82.49909868578311,5.969702851485345,88.97113513030473,potato
84,41,54,19.44823956339667,80.56188960422276,6.055411583300986,80.05705885096344,potato
89,41,59,17.987235070600242,86.28155140666902,6.053078574990444,79.98800273931877,potato
81,41,51,16.227481513684904,88.01135962766202,5.642901159934489,117.63767546866085,potato
117,47,52,19.78084465263528,87.5177591846744,5.623589596959187,61.26082558726003,potato
63,60,42,13.669574459037255,57.15830769929113,6.632589008282473,49.8715821052463,barley
72,34,50,14.143439896598286,51.21557411675101,6.383415889005224,72.08252256892631,barley
52,55,47,21.321237198384186,58.15445819138296,6.6553046607089765,57.57580124757138,barley
69,56,31,17.849114417390172,55.95025148036677,6.450644974262123,59.69329407309678,barley
67,31,33,13.572069388940866,53.25658784846778,6.937590656919406,65.44178610433472,barley
52,56,43,18.93847927899519,58.34812374616851,7.057660633841103,52.58518881719445,barley
56,47,41,20.28429594956645,61.36715137066339,6.302181752906545,63.5066303424409,barley
78,59,48,15.674389459275808,69.43773605879727,6.108378135133056,76.596379750386,barley
78,58,40,19.6242203947146,67.7797249213019,7.361363410490319,58.71455387320421,barley
52,46,35,16.999323621903436,53.34314753528543,7.480324637834759,77.82614357321762,barley
64,49,40,14.800811428335368,50.02648231424901,6.379986754798682,46.91837571173556,barley
73,33,43,19.03904369515514,65.11518400428838,7.130568544954231,50.1976729935248,barley
60,37,33,21.432260532203728,63.13179629823075,7.315622804004884,65.52880720899536,barley
78,40,47,20.86143551377385,64.07857129247748,6.334894959396676,47.2664561240028,barley
56,38,39,21.86844198806716,66.46759375887602,6.95551853690441,69.52404005169993,barley
52,38,34,16.46383788228233,58.46681820870264,6.892627785563593,49.73288868826552,barley
56,45,36,12.774902569055849,68.44637844780071,7.328084085612661,43.80283135832112,barley
70,50,34,18.739083915346637,52.52024381506956,7.384253367883275,50.22771822251365,barley
66,31,47,19.80476054637852,67.79014717100354,7.186344107443285,67.0460326534894,barley
74,49,36,18.320276255092345,64.64980005278811,7.051618122141428,55.105073134043685,barley
69,37,46,14.155123256350358,66.49824189386683,6.020051074279247,46.05987470418883,barley
79,40,30,19.3635484804811,59.520500700973926,6.407816307509456,62.05256016066927,barley
50,42,48,19.309734189709932,57.18199174902552,7.448648878234668,70.16628200160314,barley
55,56,43,17.30082410601993,52.6736768789791,6.117513034728269,62.13231104833969,barley
74,51,44,18.57769587618518,54.950082498212126,6.642303205433427,52.813581490162846,barley
78,47,42,13.895209537208686,59.28194249583886,7.160334444018196,53.88311484769176,barley
79,43,35,17.105710147949946,69.8735223527785,6.010836639355814,59.26771614270176,barley
67,30,47,18.24075361850398,58.06882625191242,6.494240930274736,57.24845716345453,barley
64,47,46,14.708884131480753,63.67451287186659,6.151240319047814,58.00666613278835,barley
62,33,49,17.48621284335384,56.71402362356552,7.084364089982663,41.95675180837437,barley
75,53,46,21.221400463478435,59.84867172925631,7.080802951719492,77.77574813967797,barley
74,31,49,14.334778840571204,67.55825951971205,6.342713101621564,63.36426232371603,barley
68,41,36,21.59585850450012,50.74994382656637,6.999978739385948,54.83748975251567,barley
60,56,41,13.211158799320666,64.19161726862583,6.552753130221555,41.08745990338332,barley
51,40,33,21.909780951157764,57.067931348194016,6.51158731306748,61.875231223493216,barley
75,42,45,19.591026983700324,50.683544727690354,6.863273691535228,64.77841709691629,barley
67,32,35,12.63523592359599,54.24629778041726,6.822183210068644,60.44905195850317,barley
58,39,35,18.512029267837093,61.93544636867671,6.849804965050567,56.669512872795416,barley
64,41,31,15.25345209812809,57.00542181381565,7.3314743107056435,77.14583642752069,barley
54,38,45,19.24901165556577,57.26365602589364,7.26886853316229,47.39126666161023,barley
79,44,33,17.801799159776344,52.121446479166174,6.89655335549808,63.29964749833469,barley
68,55,47,12.959592327861785,60.2307187265782,7.47878486886553,51.31179808892495,barley
77,43,46,13.774082374326706,65.29121429118521,6.898390811128297,69.10037746846675,barley
60,49,34,14.5886200820069,54.84835490503852,6.20315722300062,53.70405661265954,barley
66,60,42,15.974653057380008,58.91654582364396,7.396351034750484,56.62001440636855,barley
74,33,44,16.850743663325023,59.18544994202482,6.194052982476482,48.87895540057416,barley
71,53,39,18.46660743576748,54.69497456624139,6.303054669060846,50.66740632223153,barley
61,41,34,19.18931271260137,63.27037665465427,7.267778092839916,76.76166584664544,barley
72,36,47,14.892177073703738,59.45566352520335,7.304684181476231,77.44031376837577,barley
73,33,48,13.291426654320698,60.96807457544918,7.017370516466171,58.27499609029965,barley
78,60,43,17.91122245063122,67.67753434751619,6.374218601774285,65.61653118942235,barley
52,55,41,20.78749829306954,51.897537309671854,7.327098268746877,74.67490552282327,barley
56,56,30,19.827415822784783,69.70779233165518,6.547176871621913,56.27547101816303,barley
51,49,38,19.322858181511336,59.334240667827146,6.37215451899024,73.74462759010731,barley
77,43,46,13.387851705112247,50.535695180764726,6.736352427656458,47.095234849543466,barley
66,35,48,13.745060953931976,59.252263039155125,6.433728268817739,49.12266504538692,barley
70,58,46,21.90950725313125,66.82810129092594,6.8864299928428006,41.571721079352464,barley
72,39,47,17.356729785084063,59.50188125837016,6.3690879970246,49.92896515685547,barley
69,58,49,20.07596125284197,61.13210808393148,6.062222119765129,75.50058939696446,barley
57,30,34,19.115273767091423,55.458640712471926,7.227820477177709,62.22062286278223,barley
71,32,46,13.245659950919382,57.11082493585062,6.981429338285714,60.300027546581845,barley
62,59,50,17.44129064549358,59.22360397719896,6.763541485857816,79.26360462434815,barley
60,55,36,19.464589993331074,60.5186154768684,7.493659701009802,66.71796609079092,barley
62,39,37,20.72529101501401,58.11622572503103,6.885810350325831,70.53658792050798,barley
63,32,50,18.45405493505595,53.89211939533247,6.949892393031837,62.64622390454964,barley
53,40,31,12.728283385906112,67.69518582709853,7.453623792864906,46.11916519528437,barley
73,49,37,18.51765432967111,61.44619065175753,7.435784200504372,40.51324952249372,barley
56,50,35,14.568987623759272,68.67287284992274,6.192505703526077,68.55041506367334,barley
73,55,45,20.44092345665043,59.65627704343794,6.446982973449661,76.24317150953229,barley
69,54,36,20.65567174249007,69.23292903519494,6.837074240970482,49.93601137985691,barley
51,60,49,20.10292935725065,55.40281514408251,6.590825905715124,44.56904005237988,barley
59,58,34,13.473854807997224,57.11557772327442,7.248987764220002,45.17026887024722,barley
63,50,34,17.446448735207813,65.70321089812734,6.541369657433514,58.89790023478612,barley
57,55,46,16.194317501155464,54.83301558382682,7.338788489601415,78.31796426194313,barley
57,59,42,15.109625309122157,69.34207534455219,7.062011911422834,50.751699137820864,barley
51,55,33,14.944267822364289,55.04258711991479,6.916786814783704,76.97808176184603,barley
55,45,41,17.93758063474932,51.425750869890415,7.117884260131264,64.69184484764504,barley
65,37,40,12.565189331847176,50.81329077904627,6.1213826646738605,62.416112370782976,barley
69,40,31,19.400219452318044,50.18448953958741,7.323838013744942,46.325645861262366,barley
51,34,32,20.67505603123827,60.297144937281146,7.267751445274734,44.24826611112753,barley
58,40,35,18.036691355254817,61.682222956779256,7.35882478128476,74.9317341482658,barley
71,59,42,13.1747985577612,60.33729296366214,6.772757450148165,54.86060547767428,barley
72,51,36,15.473510413762993,65.24112139344919,6.973400144145749,65.69687254386187,barley
50,45,41,14.068963554929404,61.08769119970061,7.1384710696554325,43.37355592341786,barley
76,58,45,16.337439872962502,57.97920815882827,6.751758315232188,59.21629841221856,barley
58,51,39,13.64210195073766,64.38106391851255,6.976740237116599,41.01048259078769,barley
77,37,39,12.66311933859954,63.9536674735207,6.845433211660639,41.90558154723245,barley
79,31,45,13.62697516963527,64.22805369643294,6.909329510247765,68.12934480437468,barley
73,41,49,17.555136032282583,51.69717409081424,7.279818545203303,71.28940730009428,barley
56,60,43,17.30296531382419,63.55687817385092,7.279298580716354,53.71768050340676,barley
55,57,33,12.344292665818212,52.05460862214019,6.707737873054631,57.65704980590021,barley
53,57,46,15.136682089071035,50.14619640724658,6.774095514070408,43.75353247040777,barley
61,49,40,16.907525195682936,53.63479371572466,6.212630283014355,71.76727203341714,barley
59,50,38,19.599195158490645,68.18182130491365,6.2876156167355886,54.63106928611264,barley
67,60,48,16.442513282470568,52.75411552531749,6.055267870200612,78.30075256701136,barley
70,46,40,17.733096709376007,64.40649770022826,6.709553313840262,44.798069647700736,barley
75,51,39,12.755888181279948,51.417536889681216,6.885902069370327,58.27831995062025,barley
60,30,30,15.15028286574141,53.93573204321399,6.420541203496497,51.45253873266621,barley
66,51,50,14.908885620154306,61.432514727798434,6.493867901453622,73.33844063644685,barley
72,33,42,14.740696259013127,59.69078124996744,6.6808282613780445,45.1159658043886,barley
40,36,31,13.331382618145014,55.98511750125046,6.900763967575237,75.92982979582423,oats
60,30,39,12.277905758719422,57.73628437777216,6.781980774390371,79.74339088796847,oats
46,44,32,14.00590120564307,58.77241110686725,6.539512784637692,52.52543362281525,oats
44,44,45,17.380078526808266,54.20056297515128,6.809683260557572,82.3009673204227,oats
60,36,49,10.386066017491164,62.04057048051578,5.989489488000236,78.55973145947613,oats
40,43,43,17.457523029752526,50.13458624761763,6.271711559350013,69.34936026430313,oats
53,47,35,19.660379989613794,53.91597970072385,5.859893509161369,64.38930524364241,oats
56,37,48,10.578552855532418,64.07509681237408,6.364050147778436,68.58147202674473,oats
59,31,40,19.863366417048603,58.001211046255726,6.047903817293889,61.92110140364095,oats
66,30,40,13.539539002107556,58.63615480769605,6.665355736937991,61.49775185698238,oats
59,32,38,14.549351300268343,60.68263859645805,6.106898860108044,56.78659053213991,oats
56,42,31,10.18179417506776,68.31655943985892,6.065007103064436,61.42008283947877,oats
58,39,34,19.924006828020666,53.6711333686126,6.970923637403826,56.29105411785784,oats
66,41,37,12.875193752283286,65.01741430266415,5.562732305729288,80.81762040398506,oats
59,39,41,10.841039207223648,68.08899005903486,5.6242576629112095,63.27739087980427,oats
70,41,35,17.183235807302957,56.99733766306409,6.231362041794138,72.10518299280221,oats
63,48,48,16.874730254649002,53.030831781519474,6.408289397244395,63.352811740991584,oats
44,45,44,11.900292487161016,55.93287914227324,6.8369797339051726,79.98565615798488,oats
60,49,42,11.58036851993005,50.286788403162085,5.893227482891941,80.69030962158793,oats
62,38,44,15.23420412179808,61.42824263165318,6.022925183919257,73.89549352340552,oats
42,39,35,19.329774648868465,50.44339402170352,6.643379153026556,72.96627654309209,oats
59,46,49,18.258726114238563,53.76916439838728,5.513931996661555,79.83844352245349,oats
66,50,30,19.90276626152332,64.7070414301097,5.891814491116453,70.01983261354516,oats
65,36,44,19.945277487197387,53.99198724486602,5.62068771433933,88.15308709629278,oats
68,32,44,11.32727987668909,56.74164027881941,6.041434659717106,56.42136282917854,oats
51,34,42,17.743750962705477,56.58999424080049,5.900670800406021,87.39840165082666,oats
40,42,35,12.564945066628034,52.68559219549213,6.4673050632632085,60.85797233716171,oats
49,37,46,14.762143370506578,57.56328487912116,5.702536083563334,87.0447706762836,oats
68,36,42,18.26967868784889,62.58315033817609,6.064613065722057,57.74910033075554,oats
67,41,43,14.288652863030617,50.66221622482616,6.099044585545634,57.632205474729005,oats
61,43,48,12.91998722649508,57.84138333649418,6.09238858935008,56.28233526921909,oats
56,35,47,16.132988600668064,64.09414157783237,6.712479203102858,63.87030835555957,oats
61,38,39,18.23891430776002,56.25589792265103,6.401230596057932,70.42535722043988,oats
51,37,37,10.329606194824962,66.17201499663156,6.52435105478566,58.89248540900621,oats
44,48,41,10.126642911907478,57.4848281046314,5.938817405168416,89.78568848309266,oats
41,45,34,15.65290302571394,68.56991494704691,5.791040596308775,57.3101278479416,oats
51,39,37,13.302004327671526,67.56101076767472,6.204183145519975,51.11062281162182,oats
60,44,47,17.394108665657164,69.06423543301244,6.348062625476145,89.71486510179452,oats
56,48,42,15.49191235069913,69.14292599121315,6.206505901071092,65.17328109581243,oats
65,48,44,14.738192801671978,51.55343134217979,6.854233806431193,85.83772060030233,oats
45,46,44,17.840949732714158,67.84358701225743,5.516876012909444,55.256619833586726,oats
41,33,32,16.766168766339007,50.30664989924509,6.236193680380218,57.29740485383211,oats
42,49,38,10.169882920873151,68.33114359877322,6.082667876190659,84.90805726967042,oats
45,37,44,17.71942232826665,62.31928261764536,6.5756230904433295,78.72579144194303,oats
58,44,46,14.468317792078269,59.59097412269899,5.846757629134806,52.94617443328542,oats
68,37,35,15.6679333655423,56.61227114045438,5.9368065626467805,54.73199896717987,oats
40,36,35,18.26867647930983,65.60736427692805,5.722125878157207,58.91297093596536,oats
62,50,43,19.263231980745747,56.00853672207739,6.205625505572385,50.3371952159866,oats
46,47,36,15.726070528938116,61.41615189759065,6.41415582691726,86.11995189314607,oats
45,37,41,18.942035851149843,57.45582948978844,6.30112636078645,68.19129537758889,oats
46,38,35,16.520555352050255,50.61888298410384,5.743270063542308,87.6269761122389,oats
64,44,38,11.319850688544587,59.30491649708086,5.653418765907517,62.21701199403113,oats
40,48,37,19.067072269365376,65.98314340638368,6.150654596930854,50.43094328929889,oats
69,50,43,15.58429984666434,54.26304590593514,6.770047269055034,55.85566763130921,oats
61,31,34,14.098628322427022,51.9603206037931,5.924668955643742,56.687794244971165,oats
64,36,45,16.71543466049925,55.33746760525859,6.602477182591677,79.76673911607692,oats
68,44,44,11.12076863553593,67.47969568037865,6.5712717087990775,75.72405689379751,oats
62,32,39,13.9202063364516,50.5727067274112,6.26873332336269,54.90559409064697,oats
68,35,47,11.141672816710203,62.78579914676599,5.591856645048858,72.39186666231294,oats
67,42,34,16.519549639392697,52.55225935252056,6.410133922052534,57.4794322825285,oats
69,41,35,17.54600044242281,59.53449311908295,6.218943583290425,82.39092245654396,oats
61,38,32,16.096003291689698,69.27243495707017,6.461109387268188,85.56754844535823,oats
61,32,32,19.161147585907173,50.27618395914812,5.904927830773503,55.35875256043828,oats
50,33,34,12.047186054975644,60.36993173963337,6.4715974714910045,75.70724225123247,oats
56,35,46,19.682375446645043,67.66651290740607,6.618157149772364,76.62579173763069,oats
65,46,34,19.18919631898832,69.5366813637699,5.733739128268709,75.45099131133838,oats
68,32,34,15.003615031283804,60.98519091337035,5.907811569599308,67.85009958754625,oats
56,37,34,13.653072572357384,68.98370808582777,6.3483473832898,51.28186315407781,oats
50,33,46,19.804145878482224,56.23961382730671,6.870652583751678,89.40195872937774,oats
60,47,31,15.75143694921973,63.93913212090232,6.228406198875891,62.16388229996701,oats
61,35,49,15.772439549076,53.11189728807745,6.897547794246385,83.15100256237258,oats
51,41,31,10.33490348704044,55.6179018083074,5.824592214005749,72.78222731831099,oats
56,32,38,10.765469289943676,50.402173543538254,6.7908584463034405,64.55846340556153,oats
57,35,31,10.152505807695173,69.21523192237923,5.520368210094286,78.09830065890114,oats
65,43,30,11.141572110967942,58.80139047085951,6.91978458562882,76.3739097818985,oats
48,30,42,16.87455836032516,69.76428345028718,6.53297421907113,64.21562828600035,oats
68,48,45,16.58929577697656,57.19201621864799,6.10353570032202,81.82352653645188,oats
64,34,48,15.122368218309845,63.1550819538773,6.299662946122185,84.46353257712784,oats
60,48,30,12.203852012385266,69.24387262969816,6.3174418803038295,72.25062450763828,oats
68,38,34,14.76036453985002,61.5486753249497,5.731930069828195,78.31623664014097,oats
60,35,45,18.927055657332797,50.73337121851475,5.887355090552794,71.40714294845955,oats
65,35,36,12.500094135689912,60.759699553969895,6.832927423170206,86.6394653178476,oats
52,48,49,11.315611909883687,65.89780012258322,5.630978590414083,68.20563885847376,oats
43,30,46,10.121996959487086,50.32818156511949,6.068124260892619,78.75975921810883,oats
54,42,41,10.841050255788636,60.02837750993514,6.446168189657022,70.49681258781365,oats
53,48,43,18.65587610384528,51.917728991256325,6.301647854990034,64.42477955074787,oats
67,33,32,16.522671295208255,51.23874643372372,6.633335856789538,70.41996853663561,oats
64,35,44,15.940357194722443,65.4306601076456,6.38399026247982,85.46200067247248,oats
45,44,47,12.538176796591287,55.363092841615135,6.566637863429166,59.94527611826156,oats
61,41,47,16.00743900443346,55.22997206752987,6.166984378402703,54.65524850594901,oats
66,41,43,18.956229609512683,53.39664842200029,6.296950065247797,71.54277799162334,oats
51,44,34,11.113529506511336,57.32621257850244,6.687528116124792,51.79906635579721,oats
41,33,48,17.106108913932196,53.83260978215728,6.661025815604747,72.0916564496101,oats
60,30,45,10.743120755681606,54.62959281850112,5.705419944836955,87.41478632653838,oats
64,38,44,18.94907055200604,51.03720214756753,6.152136287760039,50.23654512072056,oats
59,32,48,11.317690811577185,64.49676903633457,6.974123173717668,66.05264091244135,oats
43,34,44,16.22790546184153,58.87933892482863,6.143413996121569,84.36456680247208,oats
65,45,40,18.50594916496853,61.99609590765933,6.935831006056376,70.47002623969999,oats
48,33,30,11.244954596583138,51.55372236596946,6.46099321850074,73.45154741310667,oats
69,30,41,13.318636539512354,63.00095939132765,6.662734187476531,83.27039184209472,oats
113,55,40,21.423436462493527,42.83798631880653,5.678457142551018,54.98641653457463,sorghum
100,60,40,31.339419390063146,58.55059505209171,7.2493831505866115,52.788161415909045,sorghum
84,59,52,24.704904259815123,53.29118918623365,5.904128871639591,58.40900858744277,sorghum
107,58,44,20.993345184307497,50.77649963046122,6.986617854892676,55.09096148737199,sorghum
86,47,54,28.833136358577388,44.725614353324175,6.106624866476755,56.01521776981197,sorghum
112,47,49,23.701652334226345,44.75107519262147,8.45557697377547,46.093384990263225,sorghum
87,54,60,28.492765454754952,54.92825591389565,7.0214943736825495,60.77917304294316,sorghum
106,46,60,25.38595412527701,57.28776500767258,7.073575879074228,56.56306989126757,sorghum
82,51,46,26.76093613189516,56.06280119058462,7.376281307578164,61.43337746027487,sorghum
101,49,48,20.879343309326757,53.570064368871975,6.670080098949288,53.58424687346391,sorghum
88,51,43,20.171625991718685,46.19222395696359,5.734260583012761,56.833647778112095,sorghum
99,55,44,28.55011808070327,47.84645902020426,8.205414069313676,51.60584727777577,sorghum
96,42,51,22.00822286076103,43.07946995547299,8.088565907203112,52.2953444909869,sorghum
100,55,49,27.0126548350981,49.75571823430081,6.331168809744056,67.90397438129557,sorghum
111,55,49,24.59809530158825,41.10876612031029,6.841549194391716,57.455091955441645,sorghum
118,48,46,30.49800294406149,58.92634801499175,5.649467604141766,68.99535064671232,sorghum
82,58,58,20.91749110381597,48.6172918671116,7.839767163507403,44.95727015826164,sorghum
80,48,40,32.93734714873899,48.42772200709237,7.118128872051474,69.91693277476854,sorghum
105,59,43,32.50056103900721,43.67888219400093,6.9060143668369225,51.09752946568779,sorghum
92,40,50,20.136103635380582,57.93006009237067,6.3284638587785045,60.78048198981817,sorghum
118,40,42,29.101404179565986,57.07411213794851,7.174162535937056,64.52336718655931,sorghum
108,42,40,23.174638924245414,56.27489693248511,6.428161642900411,55.76041533628688,sorghum
87,52,45,20.29925107993709,51.41497391958831,7.816685322763108,62.47491600697787,sorghum
97,46,43,22.287712697010104,40.80000169029077,6.303214191601222,51.97244746560621,sorghum
104,42,43,29.56717350240173,54.4904154592527,7.21976079356199,44.33118074640031,sorghum
95,50,46,22.316041919749477,53.59367064627084,5.551988826380068,52.33418143529976,sorghum
109,50,49,34.58150360112517,40.43600237917703,5.738620413683796,67.61651411418529,sorghum
92,41,55,27.170935110161714,40.95980638001184,7.465409474176138,43.48480003911868,sorghum
119,52,49,30.04147284744024,55.632145373572456,6.911441019584576,68.08104212995352,sorghum
112,57,55,24.05992033933752,51.90841624921785,7.213730928779221,54.38759208869628,sorghum
107,44,59,34.48144149957119,58.01364980616269,6.439114309088567,59.38925650001692,sorghum
109,40,58,25.656303355429927,48.27616405932737,7.41932518122358,66.3112513713021,sorghum
86,57,52,28.5393335208694,59.694475359336,6.020004300601128,62.72261667707659,sorghum
106,47,59,30.16052891728611,59.34059691869618,7.427627082227559,58.5963000307557,sorghum
93,44,53,20.976443095764274,44.60283679312524,5.862394132062294,58.39529989107987,sorghum
109,48,45,33.859151681949484,52.930165049318745,8.032360539300395,48.17466873867108,sorghum
116,52,40,32.9950320822541,53.286430237779726,6.422138514629734,55.26248168900555,sorghum
89,58,58,29.24488643673437,50.63214796436519,7.355175935306837,57.298500953013615,sorghum
109,49,49,23.59115472395278,45.38830169600868,5.7890269931583305,55.69176265128976,sorghum
110,46,40,31.32708674875517,47.49650082578786,8.406302321934524,64.37703470238392,sorghum
119,46,56,30.53092596242156,53.43026942061397,5.837196951608081,62.65421169062965,sorghum
102,41,40,32.53953717568939,49.00657282576395,6.006385801027304,47.3089063348538,sorghum
104,58,58,31.958008104803707,45.17908629207007,8.115274240353775,44.94379397354436,sorghum
98,50,55,20.40859114464442,54.80472363470726,8.36846419079129,49.72617177493261,sorghum
90,46,41,20.27730204187113,52.10132366227667,6.443670997916785,54.48730607298935,sorghum
102,49,57,29.85237335387148,59.56421185231717,5.861952197324176,68.97197129695286,sorghum
119,46,54,23.272383525967367,51.75699778827564,7.639083065299518,51.07852121464212,sorghum
95,54,40,29.853713988355857,41.46453967121094,6.351661100361614,45.38335783065049,sorghum
84,56,44,28.12617777345956,45.8126644205627,7.461115682220345,59.588890223397584,sorghum
109,55,53,21.122825771590616,53.27261455716757,7.566619345649897,59.41611045596683,sorghum
86,46,42,33.46923700216931,42.57128558964482,7.640785784032145,49.48500485877115,sorghum
85,44,60,34.33497097446985,42.46506682059348,7.193685183700895,49.935019972618406,sorghum
80,54,52,27.591277126724105,47.8464343513489,6.244729438110095,69.70801922890976,sorghum
100,51,41,30.16739200215702,51.81323202878683,7.638704723639165,58.91507521604987,sorghum
98,49,41,29.66104990860267,48.82509470385152,5.814381897967145,49.94257448791573,sorghum
92,44,43,21.52393912295058,57.897852079426656,7.906159021355632,46.16795431696324,sorghum
107,41,47,23.910446279104484,50.7996808994836,5.784905486734983,66.20039423409153,sorghum
105,56,51,25.114883698669843,47.381853669082886,8.017107488931954,61.33488419851978,sorghum
93,54,49,22.7397165864732,56.74422428090283,6.042783067480174,64.68261850086552,sorghum
103,58,57,23.05322120281082,40.0144214704332,6.939118356488102,45.22982397050978,sorghum
95,40,47,33.122014878875866,56.59786861992533,8.429214278004139,64.40106675054587,sorghum
120,40,50,25.68199349783004,59.053210582789205,8.285039735780945,41.09054986368351,sorghum
115,57,56,27.136008487383364,52.4939654268323,6.199949598543318,63.312292005799854,sorghum
87,44,54,34.85636120219963,51.98780213790303,8.133844319212223,56.70267070054836,sorghum
89,42,51,31.143286820551555,44.03582468574233,7.561737773132487,68.65294951961474,sorghum
80,42,56,22.648428763482396,51.304660756006896,7.344955421593488,61.35282877870024,sorghum
